Dimitrios Tzovaras	0.000165923418345
Laurence T. Yang	0.000165824254203
Javier Bajo	0.000165670803504
Bernhard Preim	0.000165660760839
Grzegorz Rozenberg	0.000165594442129
Felix Naumann	0.000165587856126
Enrico Pontelli	0.00016546733357
Ole-Christoffer Granmo	0.000165035174715
Alejandro López-Ortiz	0.000164926489495
Divesh Srivastava	0.000164912596963
Jian Cheng	0.000164870391053
Volker Wulf	0.000164839499362
Djamel Abdelkader Zighed	0.000164701188641
Dimitris Gritzalis	0.000164645477016
Phalguni Gupta	0.0001645167342
Tao Jiang	0.000164302939004
Wolfgang Nejdl	0.000164285572777
Xavier Serra	0.000164264829633
I. V. Ramakrishnan	0.000164157645652
Tim Weitzel	0.000164065490858
Madjid Fathi	0.000164051914018
Vasudeva Varma	0.000164031738407
Jack Dongarra	0.000163834681834
Jaelson Castro	0.000163806772173
Jean Frédéric Myoupo	0.0001638001638
Chin-Wan Chung	0.000163765701321
Takashi Yoshino	0.000163730506505
Stefania Montani	0.000163720812204
Thomas Martin Deserno	0.000163618125708
Valérie Issarny	0.000163569243462
Yan Wang	0.000163523244024
Costas Vassilakis	0.000163246713861
Alexander Felfernig	0.000163228690448
Rafail Ostrovsky	0.000162946464462
Paloma Martínez	0.000162723033782
Mario Costa Sousa	0.000162414451694
Xueming Qian	0.000162409260777
Joachim Denzler	0.000162132710568
Joaquim A. Jorge	0.000161999960897
Raymond K. Wong	0.000161949310769
David A. Rosenblueth	0.000161739152072
Katsushi Ikeuchi	0.000161711685358
Kazuyuki Murase	0.000161659480006
Nick Koudas	0.000161613253846
Dan Suciu	0.000161601928552
Rainer Schmidt	0.000161455958236
Maguelonne Teisseire	0.000161185020412
Markus Bick	0.000161152726472
Gábor Székely	0.000161090037936
Mohamed Nadif	0.000161056100147
Nalini Venkatasubramanian	0.000161031680332
Faiez Gargouri	0.000160999412111
Wolfram Burgard	0.000160957066792
Henning Müller	0.000160946689916
Dirk Stroobandt	0.000160918000037
Yutaka Hata	0.000160808839771
Hamid Soltanian-Zadeh	0.000160788268269
David R. Kaeli	0.00016077483096
Friedhelm Meyer auf der Heide	0.000160722859818
Tiko Iyamu	0.000160694198939
Harald Kosch	0.000160686141637
Salem Benferhat	0.000160654871037
Geun-Sik Jo	0.000160538949277
Javier Hernando	0.000160403503834
Heiner Stuckenschmidt	0.000160385858077
Ari Visa	0.000160266128421
Michael Kohlhase	0.000160242984128
Klaus A. Kuhn	0.000160150759671
Georges Linarès	0.000159896895583
Guang-Zhong Yang	0.000159867590446
Volker Turau	0.000159812378462
Yufeng Wang	0.000159661440777
William M. Spears	0.000159523096056
Ming Li	0.000159322674027
Ioannis Kompatsiaris	0.00015922532586
Cirano Iochpe	0.000159224994355
Géraldine Damnati	0.000159145140568
Elvira Mayordomo	0.000159097825191
Clément Gosselin	0.00015903459561
Axel Simon	0.000158927519702
Pierre Marquis	0.000158900383359
Yong Chen	0.000158849957812
Peter Loos	0.000158813545005
Rosemary Luckin	0.000158778488653
Keikichi Hirose	0.000158744044704
Michael Beetz	0.000158743188199
Yan Zhang	0.000158685518538
João Goes	0.000158670515109
Jesus G. Boticario	0.000158594400027
James Gross	0.000158543589758
Yong Yu	0.000158517606252
Neeraj Suri	0.000158401461436
Vadim Bulitko	0.000158207157812
Hideo Fujimoto	0.000158155269922
Odej Kao	0.000158154226028
Plácido Rogério Pinheiro	0.00015785529299
Roger D. Quinn	0.000157622292666
Nuno Silva	0.000157597234138
Jean-Luc Danger	0.000157499389119
Cathal Gurrin	0.00015739712581
Marjan Mernik	0.000157394623053
Jean-François Bonastre	0.00015735723187
Isabelle Bloch	0.000157277430615
Yuan Tian	0.000157246963852
Piet Demeester	0.000157066405149
Paulo J. G. Lisboa	0.000156841268888
S. Sitharama Iyengar	0.000156798044963
Antonio Ruiz-Cortés	0.000156656888933
John Mylopoulos	0.000156619213507
Agata Ciabattoni	0.000156585615432
Clement J. McDonald	0.000156574903381
Susanne Boll	0.00015657253797
Alexander N. Dudin	0.000156354665308
Syoji Kobashi	0.000156192742525
Damjan Zazula	0.000156179955928
Nor Laila Md Noor	0.00015616523553
Jens Stoye	0.000155838097897
Konstantinos Markantonakis	0.000155800582085
Jano Moreira de Souza	0.000155552019956
Jian Yang	0.000155525465327
Wenjie Li	0.000155520452641
Zakaria Maamar	0.000155340520876
Klemens Böhm	0.000155280200793
Sjaak Brinkkemper	0.000155136620746
David Taniar	0.000155071474202
Ing-Ray Chen	0.000155032511073
Timothy F. Cootes	0.00015495588408
Alexander F. Gelbukh	0.000154654520529
Anders Lyhne Christensen	0.000154596659458
Xinge You	0.000154553573422
Franz Wotawa	0.000154522741081
Jun Xu	0.000154341241775
Erhard Rahm	0.000154279830894
Atsuhiro Takasu	0.000154230536705
Manuela M. Veloso	0.000154191759432
Hussein A. Abbass	0.000154185992608
Hans-Dieter Burkhard	0.00015416393686
Wei Li	0.000154106563624
Kiyoshi Akama	0.000154101936307
Marcos R. S. Borges	0.000154076738229
Johan A. K. Suykens	0.00015394117606
René Riedl	0.000153811104955
Catholijn M. Jonker	0.000153740468699
Christopher C. Yang	0.000153726786569
Sarit Kraus	0.00015371560206
Masami Hagiya	0.000153697697551
Yigang He	0.00015369157537
Stefanos Gritzalis	0.000153619195361
Eric Martin	0.000153584718874
Nikos I. Passas	0.000153480898823
Antonio Fernández-Caballero	0.000153456938989
Fabio Gagliardi Cozman	0.000153410735174
Amiya Nayak	0.000153266215482
Paola Flocchini	0.000153247249026
Keon Myung Lee	0.00015322790833
